,cannonsville_gages,cannonsville_hru,pepacton_gages,pepacton_hru
1997-10-16,137.45771136174878,139.65415272060764,92.26826342422179,150.77222138088558
1997-10-17,118.30985949086221,139.7507116907466,85.04631863681078,147.2838596976411
1997-10-18,100.70560483294973,113.9346833434819,80.74921763932554,137.07967420413553
1997-10-19,95.68689469898199,105.35792724966306,77.81306335314012,131.41250783149948
1997-10-20,91.7353781811197,100.80293954094822,75.03002421664681,126.7419669154393
1997-10-21,95.20337963722102,99.67693433467846,73.29485663861065,123.3824721572082
1997-10-22,89.0804358465787,100.59612326449184,70.17346847523487,119.67326055288396
1997-10-23,81.47593686841947,90.67528326900104,67.54812970814346,114.82575567398302
1997-10-24,78.031585294987,85.9116055013432,65.20464789146644,110.7916400484936
1997-10-25,116.58128380179653,101.67139827543988,85.35222102425978,128.90305942932585
1997-10-26,123.60622836731667,134.64176484489806,85.3187438044587,154.38235920173358
1997-10-27,170.79247669519006,149.5372409299998,146.53011959763728,200.6239973348863
1997-10-28,146.86666291303752,179.09117933967318,94.11071737713274,219.40610263975503
1997-10-29,108.43426424928572,126.59803083442834,71.63957506483756,160.45107716125025
1997-10-30,92.15082846725083,105.20080565715422,65.85646038795686,133.49636105888533
1997-10-31,83.82536438829193,92.05070864826484,62.579826880062114,121.6806634548161
1997-11-01,191.4486927236465,127.71816814291108,152.78860364573382,191.86783149898105
1997-11-02,677.3088868233075,443.3854179884104,1153.9528051947327,833.005113026801
1997-11-03,896.8287047918127,864.9101454945032,1071.8601212623048,1601.3946318892167
1997-11-04,713.6849073802995,851.2395018488204,622.664005162784,1245.889336386478
1997-11-05,534.1443952314779,626.4832373851115,463.68673189235113,797.4411948075597
1997-11-06,395.5284048981811,479.5764418958549,353.13941335608536,609.916791112542
1997-11-07,320.1894554498341,365.7364634640516,301.80696955015844,480.5508087888925
1997-11-08,685.488427842313,502.73560446931526,587.1781891561884,605.9890274361874
1997-11-09,1689.054885107735,1259.5474355515137,1644.7002303820864,1452.8941745330849
1997-11-10,1405.6066125890598,1787.5790246939675,897.0766495151925,1880.061511999226
1997-11-11,775.2762044571346,1048.6538084042736,553.8280561867598,1022.9607396361828
1997-11-12,576.4509298031733,686.37441445594,464.6544074095088,730.3813204234824
1997-11-13,502.172210159348,570.9525296768614,411.3977714370749,627.6660083387125
1997-11-14,464.77592038112294,513.7156542564346,375.6853880073121,562.5833886825591
1997-11-15,422.6470921307289,480.5273766457968,338.9271578136543,513.304171622375
1997-11-16,377.5796999427128,428.6202486822329,310.8549030432551,467.68597050855686
1997-11-17,348.0557476856816,392.5798768867119,288.0859901896773,431.70421851882753
1997-11-18,323.41943429950845,364.6762181610488,268.60413807370674,401.6549802258644
1997-11-19,301.92525144241523,340.602136909442,251.67476478851353,375.7346512281871
1997-11-20,283.09765925026363,319.75202663221893,237.33667489009338,353.47237957294954
1997-11-21,283.5337251863061,314.1636577441514,263.3202354174324,358.2076843289548
1997-11-22,1066.2891988147178,712.1384897182602,1061.0896392532932,819.8790102957533
1997-11-23,1057.3261610166533,1316.908138408266,680.8018346508254,1266.1999550997666
1997-11-24,701.3325400289448,909.2886521151798,512.3700343462244,844.8249329523409
1997-11-25,598.2615939684799,722.6645713189394,452.94087533001874,693.5899366073279
1997-11-26,546.6640663764045,646.9847846717727,407.66012518351624,617.6445462236907
1997-11-27,743.7986661699608,733.98813474592,533.531103758107,679.8979121172714
1997-11-28,691.513638297139,848.1731258435738,456.54202885694406,732.5598785625468
1997-11-29,642.3820281453535,760.008385660199,435.4216821626027,656.0808743747752
1997-11-30,654.249317638138,766.0932477351398,435.9775890473211,643.4987602856299
1997-12-01,734.8487112664515,823.4856668259815,586.7394528489617,729.8912178210898
1997-12-02,686.6401809156265,846.0372504971517,493.15045753730726,792.5310168354881
1997-12-03,611.4948703823635,754.7851479446804,436.65278930784837,676.5120857840969
1997-12-04,629.9958238707536,742.6442997691187,451.7934621588394,637.4481391201286
1997-12-05,694.4883746288536,813.5779728939362,477.58046906709114,666.7288899052674
1997-12-06,657.044791232195,818.5517411263954,439.2065822518696,664.0294596829775
1997-12-07,600.739864953765,748.6313306742322,407.77664979915073,613.1057716644916
1997-12-08,558.2273880446609,692.8950197171356,382.39603919170895,572.4586957636252
1997-12-09,521.200544967789,646.1046986238509,360.26375133446686,538.1083968749223
1997-12-10,488.42120189357945,604.8789986911192,340.9783653122174,508.05529267282895
1997-12-11,459.07954701386785,568.1425265638355,323.44921890809286,481.4602441877624
1997-12-12,432.619889175472,535.2680976576918,307.5140326967396,457.31405189646034
1997-12-13,408.4612682821765,505.26797218990407,292.9579997055972,435.32902115313647
1997-12-14,386.36001494736894,477.8123249947765,279.56610832533363,415.1830586103555
1997-12-15,366.0347203258545,452.6099505498637,267.1711086759993,396.59071816131495
1997-12-16,353.4453810793711,437.03029730682186,257.26346405401944,381.8482709332908
1997-12-17,391.46949804017913,463.2636071518417,316.7983734365615,410.5764334011149
1997-12-18,410.74942790368794,503.0400645373502,313.00305906147423,459.9174261112786
1997-12-19,429.1785754584127,526.7668056880179,304.4097076651326,456.45905480983305
1997-12-20,466.7630204535023,560.5927216168363,310.19202536808064,459.4300848725505
1997-12-21,453.51551634134836,572.7862723903371,298.5538735856243,457.8654173241521
1997-12-22,425.18808444781547,537.8932866454594,284.86125244377604,437.0599227941365
1997-12-23,402.4865229798666,507.8047975404084,272.6134926498369,417.3665477559636
1997-12-24,384.026958511277,483.9142680763847,261.19262813623254,399.3281368580175
1997-12-25,448.9502092686892,528.9014186967647,287.5947214042371,420.6543851271015
1997-12-26,580.9148690234242,645.79325625055,382.69812744559636,510.2004383115532
1997-12-27,554.8501700161601,700.3467568059934,359.8815835343095,564.4628122406557
1997-12-28,505.29518148401223,638.8227065042538,335.9389727791712,524.3545178387816
1997-12-29,472.70000287494884,594.6709472884834,317.71244644708577,492.451023845121
1997-12-30,444.60010734736886,558.5999243562867,301.7519123965946,466.07159841419787
1997-12-31,419.3802179672128,526.5844373420052,287.2947781381962,442.6758658707964
1998-01-01,396.5070821265755,497.6277917549717,274.06660357169363,421.49206451874727
1998-01-02,375.6034544025818,471.2207132393515,261.8705404503588,402.1239386721976
1998-01-03,390.34572041611557,465.3366417508706,280.2758379591832,407.1179043074599
1998-01-04,1114.4103437937497,877.0842878262481,765.7669827561685,697.1200639159975
1998-01-05,1946.843366372356,1897.0633069775267,880.3115231269637,1289.3542261147354
1998-01-06,2876.2508900803655,2870.0443110399,1148.4416608001463,1703.7549115028394
1998-01-07,3564.715942828696,3846.3479456555824,1190.3582440597174,2086.551079686041
1998-01-08,5470.7820547274305,5330.72324388582,1972.1727931318737,2862.346575896589
1998-01-09,5986.812619315876,6777.771848229517,2516.7943001380454,4014.9697499698295
1998-01-10,4275.787362730896,5867.428197402297,1772.2303397974333,3726.532534046056
1998-01-11,2499.141735571138,3640.578699404673,1106.1311098417586,2344.779923873672
1998-01-12,1744.8291654315942,2329.356997742616,871.6862409977482,1541.5547767344951
1998-01-13,1424.6678849802731,1818.0720535758649,750.7997112157905,1245.7989214504923
1998-01-14,1212.683733684349,1528.1711571177086,663.2654988391602,1071.3717839602548
1998-01-15,1054.3674100655319,1321.9002894331202,595.2358236741048,945.1851174157292
1998-01-16,932.5182960306726,1163.9757712667504,541.5611788804506,848.1545852589694
1998-01-17,837.0246452004374,1041.420613525433,497.76618785013085,771.6398805838214
1998-01-18,759.4242462975145,943.1650615510058,461.1688909170401,709.3078552738554
1998-01-19,694.0880446988442,861.4419516280226,429.9908096235413,657.3032906209877
1998-01-20,638.6325890814578,791.9108145564462,403.00430085648577,613.0583945536196
1998-01-21,590.9984519588836,732.3639006384735,379.3122148198073,574.7847896184775
1998-01-22,549.522271686751,680.6781945927485,358.2620412795895,541.1998618414634
1998-01-23,513.0026652272596,635.2734863382469,339.3670282523861,511.3694024468317
1998-01-24,480.9231663515311,595.4517031405886,322.6456645472328,484.7652809097248
1998-01-25,452.44772783108533,560.0961495338584,307.06729090038914,461.3412641127886
1998-01-26,426.2031469378582,527.9108781022638,292.69377665095897,439.517575903575
1998-01-27,402.2596202482544,498.2696115667013,279.42973887386404,419.1405661181818
1998-01-28,380.40161593175145,471.2161372652789,267.12264920919097,400.3222672252823
1998-01-29,369.0554795895653,453.6850677686023,255.64903278758192,388.3207101225674
1998-01-30,363.1490422881539,445.1691011234544,247.37656171106576,376.5707921457912
1998-01-31,376.6061906090169,450.7044123811115,265.3497255304254,383.6057605615745
1998-02-01,380.4127415152658,465.0375466179552,268.69177315475326,399.9518894617709
1998-02-02,417.4933177704442,490.0016548266759,320.3938119269027,434.9488208245901
1998-02-03,469.89931443328385,546.676789981643,393.63006293636556,511.61062728695015
1998-02-04,497.40824115411624,592.1986589516232,389.3264160276934,567.4158934395541
1998-02-05,504.820853171553,609.5038883485978,361.89363390990917,551.1780099950053
1998-02-06,502.38218197180447,611.0751831697909,344.82841385993993,522.4683092156808
1998-02-07,502.76329946756795,607.4663175486312,342.0529992923148,506.8624624658788
1998-02-08,505.4900080180576,607.8527506694488,337.95521944133947,502.5135908306912
1998-02-09,506.83797262187943,607.9020607348859,333.1342211881143,497.0928367170575
1998-02-10,512.1365437898697,608.7967031141247,336.85318139237546,494.9803146176265
1998-02-11,519.5397079987687,614.8233398637974,344.69715293124955,502.385542452764
1998-02-12,1136.0485226057822,940.0328072983352,753.5326032484859,814.3941530970515
1998-02-13,1156.171938121142,1373.5592496993522,585.3284847745308,1060.2366244312964
1998-02-14,893.3119246391991,1136.394482024889,478.12862934052947,810.2940014319287
1998-02-15,754.7301647562147,926.5440191739845,433.6390197459133,689.655151177655
1998-02-16,686.1748048455473,829.3702905871952,403.35317696596326,633.3731158643526
1998-02-17,638.5273663328215,767.1715207980665,377.8396412151225,591.4038201448291
1998-02-18,784.0131468218143,853.3977047928723,397.2177005743545,624.5545037615777
1998-02-19,1090.956755750571,1142.4738213725009,766.2102358653894,879.875000841675
1998-02-20,987.4445067157225,1290.0072491733324,572.378803595604,1049.1407551624782
1998-02-21,826.7888125069343,1061.3118205461396,483.1310516520142,800.5004701633834
1998-02-22,748.04442748238,940.9700141260593,449.77282690084724,708.4962510448127
1998-02-23,688.1065661070988,859.1376330980673,422.6673428079051,661.9615927788063
1998-02-24,737.3421906039333,870.1847445741813,575.4965804130624,730.263607435271
1998-02-25,709.3248524534115,890.7752866669434,464.9380142508704,790.7867028566892
1998-02-26,729.7269117520467,889.8163045143223,429.4240619209365,673.4778204934629
1998-02-27,803.7944811547139,965.6753036633136,506.1191280224338,697.6095353495526
1998-02-28,904.5422624564642,1079.1383165068632,692.8024597933036,856.3010025497053
1998-03-01,1466.0693703652817,1548.8163742110276,1071.159849299006,1261.9168433678458
1998-03-02,1261.4423621941837,1726.8585312185912,819.3551056435035,1427.5136132357084
1998-03-03,1007.3346313804927,1333.0284272087604,719.0519581328065,1126.9427286819016
1998-03-04,909.1397258555467,1168.1803813744953,649.371687699322,1007.1443586309904
1998-03-05,860.1295543744006,1073.873973920796,602.913430448704,920.349333721302
1998-03-06,811.0191971678025,1015.3417428053624,548.6410712313505,854.8751921455779
1998-03-07,743.9783786585135,941.75589822497,509.2256374899398,784.2705157773569
1998-03-08,687.5955461749478,866.3571000546901,478.2567122355024,733.347735064075
1998-03-09,1252.5975911016944,1145.2827593881134,815.6677679842072,974.1451949833172
1998-03-10,2427.601908604922,2165.992198676699,2205.6868210776083,2097.020434987441
1998-03-11,1786.2865339137625,2549.167699331296,1078.65345063342,2544.836618767717
1998-03-12,1066.4138639828268,1476.4498689287643,701.0120284848449,1317.2054189307737
1998-03-13,904.0460133544149,1138.0946141850563,614.887472534905,997.3930367784594
1998-03-14,808.7974335494022,1005.5669888097356,553.6150219110517,878.869548883386
1998-03-15,733.7798095814611,910.4194699838364,505.43744102279834,795.1771132910011
1998-03-16,672.2210030800983,833.2521367306149,466.247758622972,728.8487635896967
1998-03-17,620.5863009005581,769.9489003717993,433.50942056642816,674.4553432306884
1998-03-18,576.4049383870025,716.1434137850109,405.591649300037,629.2296107896974
1998-03-19,613.1840415313599,716.5594329450907,387.3874086520259,606.5248503312533
1998-03-20,849.5833098879642,894.5777633290354,472.15524499602566,655.118381345495
1998-03-21,1269.7269462882743,1337.006842184332,690.5890246449555,905.1757981772004
1998-03-22,1058.3742572248343,1422.0658372062153,562.6708104975726,984.5657135959084
1998-03-23,845.7813263265265,1101.4006670582055,490.7906849077615,807.4541361432739
1998-03-24,751.7770145232247,959.440775677758,451.52706946132196,723.8820960066604
1998-03-25,727.7043731255287,902.0706841845464,434.71029324505116,686.4497602359279
1998-03-26,1059.6100019817345,1129.452966045122,526.5977979042354,762.0192106806725
1998-03-27,1499.5124429460463,1651.9946486381734,795.7245930855363,1009.4620894987446
1998-03-28,1377.2843785927994,1801.5930241873025,812.4854294980721,1189.5171228255042
1998-03-29,1054.1154159071218,1446.3022471932409,691.9035718174307,1089.1562282971736
1998-03-30,889.4538212922874,1180.991136375059,582.4553056056667,935.5586092008324
1998-03-31,785.5727502264923,1026.6598624011187,518.0004178755476,818.2685830066293
1998-04-01,710.7014588087425,921.1315097032918,468.4263167620364,738.3682886866209
1998-04-02,820.261488749323,957.6496763088724,756.7990252582044,927.5806350936298
1998-04-03,688.3658310346574,927.8673435381072,468.1805751199239,986.2462006260056
1998-04-04,576.1909055824694,760.9773087220123,388.2553471653272,693.3386525138603
1998-04-05,524.3039503666758,674.7972000523508,359.92617462648434,600.7339156943701
1998-04-06,490.4618212883417,626.8980336555686,339.77272681576994,558.3607113668381
1998-04-07,460.9638744579722,588.1559436507215,321.9162774557967,525.3127110303557
1998-04-08,434.4210428667002,553.6521918383783,305.8273843739662,496.420563008914
1998-04-09,599.0668557950916,633.1584001154132,407.911537483154,552.6334458864472
1998-04-10,895.7706625700772,962.2289640178346,929.9196580476396,948.250625563824
1998-04-11,643.4852641207198,961.2977532940675,497.7844744878982,1115.4687103832591
1998-04-12,477.4554323014106,648.366926081949,384.53451317857946,679.3779078911978
1998-04-13,437.4649655336501,564.6964236066706,351.07604106437884,574.1835224045634
1998-04-14,409.27785159507664,524.8736147596512,325.77066775478096,525.3974059987505
1998-04-15,399.4186208280947,502.7240067419244,306.3612595214473,490.19439801045655
1998-04-16,380.1884177000759,484.8192852933915,294.4808473874984,466.0691131868998
1998-04-17,387.06029553992914,473.4754850155555,279.06553966155195,445.4724171979712
1998-04-18,413.3960297873717,502.2780465101111,263.9669332273853,420.9130854544108
1998-04-19,438.2927483951627,496.1324344345518,267.0828978999388,402.13597032816426
1998-04-20,2154.22569279391,1550.4428963055102,1506.3342242249187,1150.1553039182434
1998-04-21,1465.0891380399603,2313.433712515556,561.5952741432777,1579.4184375096193
1998-04-22,672.0831567921688,1047.1859463763412,358.9248548516789,704.0544003502367
1998-04-23,544.7485322002408,716.975373209066,326.5625380956357,535.6795802917514
1998-04-24,493.0599168606548,627.6541739230075,322.2582033115508,490.2117946015428
1998-04-25,520.1425753243063,615.5633853258777,307.8555394169375,477.2017874885602
1998-04-26,466.44780709294713,595.4347010300258,338.9676709634174,467.10024582726857
1998-04-27,538.5703138439111,613.979506575985,404.9095160443093,537.2545437818131
1998-04-28,452.4857545207988,591.1243306939315,324.15791303056824,541.8924512965671
1998-04-29,389.05821488352615,490.91949266069633,290.63189845423517,451.7852101193885
1998-04-30,358.71699381821105,443.84396214892337,271.5735729558073,414.4604097393614
1998-05-01,336.085682551363,414.3957543815602,255.54962616116396,388.8865924335238
1998-05-02,491.5254344688139,472.9555202375341,415.8187590429643,470.5063484593508
1998-05-03,591.8986219964579,645.3553828694684,447.58904189484656,668.7074464189187
1998-05-04,551.6786994684472,647.4787926313479,428.6278670873429,686.519819976901
1998-05-05,495.34897145985406,586.3005045084535,426.32690164183737,655.247100340312
1998-05-06,441.74471555185966,521.9721316132263,473.2806017749349,664.8860346916988
1998-05-07,417.3789862199701,475.4385384446335,388.83542830962625,644.2535987673414
1998-05-08,365.7509384337607,445.033912648052,313.0808087071522,525.011209566247
1998-05-09,446.0274784150674,446.8448938353218,424.69158756268723,566.7028698933333
1998-05-10,1150.1658464102338,845.0643826301035,2133.000392090789,1513.4562446302243
1998-05-11,1812.234274376816,1672.1445559861893,2707.891790070741,3216.5197106714786
1998-05-12,1479.3207576450884,1811.591054159228,1625.9262316519753,3102.8095952280105
1998-05-13,953.316297896245,1245.7750159307684,932.8840953546081,1843.989897346244
1998-05-14,725.7169130631868,866.3963903148305,719.466305681668,1181.301434754842
1998-05-15,639.8301462745559,734.591768842975,621.6838048890053,960.8150669255168
1998-05-16,578.4768283761374,661.068686113871,550.4331370775185,839.2393254279378
1998-05-17,532.8954322951615,605.620109250613,545.104434994043,769.6002584851326
1998-05-18,489.3538752771624,560.3516545689273,465.2029424394444,718.9420164109077
1998-05-19,451.9343095806266,516.6916547737482,421.63380137083976,634.541843311317
1998-05-20,421.0838717906159,481.2444633414096,390.3341091284567,582.269544727152
1998-05-21,394.0213478594342,450.541689165169,363.9481525793664,541.4901206106525
1998-05-22,369.9393045731989,423.26205917962585,340.98411486584735,506.70526197726525
1998-05-23,348.3081296395858,398.76189951459,320.9026720781876,476.2862376415761
1998-05-24,328.7247209783442,376.5762754250679,303.09838537093697,449.46519126459816
1998-05-25,310.876292825078,356.34719583598604,287.12654205693775,425.5152530337359
1998-05-26,300.457991008116,341.96380478044887,279.3815234918796,410.8331218777544
1998-05-27,281.4862025172149,325.2877915424781,263.13137170305004,394.55634265358873
1998-05-28,265.82734837163173,305.6481053035531,250.17149813359742,372.9318276606887
1998-05-29,252.77873733298225,290.39825750218097,238.71300510905797,355.53815573034615
1998-05-30,255.75728718067884,285.6122817229325,291.3995896045028,383.867182804496
1998-05-31,235.55718002873255,276.1306859283425,234.15950656431932,387.5046088155569
1998-06-01,516.0612946212262,400.7755253467803,535.7364791762593,616.9298264112189
1998-06-02,393.3144757438767,525.1965759642383,289.62843369158315,672.2509860653873
1998-06-03,709.8550576992726,564.4890846435206,511.861378831711,703.4482415778313
1998-06-04,523.1276011245343,711.6760007525123,337.172991683781,741.6270133951247
1998-06-05,350.5547008437197,442.3544825883035,277.9548476961037,489.6652023881853
1998-06-06,312.1408805801918,364.56888001060526,257.58468954430305,426.4296194391495
1998-06-07,287.7907578840131,333.73146963169523,241.06023818896313,393.4628426424552
1998-06-08,270.7723987301683,311.42294513507767,227.68871186572508,368.3438219321572
1998-06-09,252.3797056445394,293.78599706589443,214.5710041733181,345.70024540290746
1998-06-10,234.80763636939133,273.1020419851683,203.2781683136146,324.8001544433573
1998-06-11,255.06158810957362,272.4647784234851,195.86988571992327,315.998860035564
1998-06-12,374.3704438888102,349.34615274522355,220.94330201620164,382.07300648752704
1998-06-13,1101.0896265619378,802.9788335003054,666.7574996052339,803.7697669499169
1998-06-14,2787.1589924606023,1971.153849939681,2868.0412178376864,2271.4537263738457
1998-06-15,3755.841645515331,3637.176383785616,3549.0992182784576,4512.266099188959
1998-06-16,2397.986681482165,3258.719343568672,1930.0930527277842,4087.926555907453
1998-06-17,1414.4601510111836,1816.9514133047144,1146.9605540886378,2268.1538178986884
1998-06-18,1463.8120517241978,1478.547242976093,985.2087365732348,1589.2725609865736
1998-06-19,1229.3104014152727,1461.4821733218232,750.7766834152313,1289.5868118313892
1998-06-20,921.2744481800413,1104.859945664855,623.4298545821075,998.144601071826
1998-06-21,766.8012986694492,882.4453570366766,547.7674546640139,851.7378885422065
1998-06-22,681.0528271985312,770.7983747310976,490.3691528823657,754.3220278100948
1998-06-23,615.4601862931457,693.9038642079267,444.8294139446711,679.4052848395285
1998-06-24,626.5186706735708,664.790964885536,424.06318501976307,629.1393930939737
1998-06-25,547.3915082531753,640.4306091180275,381.7722076918508,587.1019705880423
1998-06-26,498.45128063434845,557.7082011329218,351.92103560423226,534.9220593424802
1998-06-27,490.9216758638436,536.4544583840566,331.85482469578596,501.82762864838224
1998-06-28,466.65573361634563,519.1541205455734,311.3026014548751,475.156918798909
1998-06-29,488.9553223586362,527.0330800413784,292.14415433408044,444.76988683367546
1998-06-30,984.6091582290618,787.9148846456312,545.6054006038514,692.8234609501733
1998-07-01,1404.895377149087,1380.6622660054388,824.2711268583294,1226.4150952791076
1998-07-02,947.6363256996149,1281.6115201917462,477.2136958693633,1193.4625592293114
1998-07-03,651.7452965791355,829.9856802038505,360.15962820028983,716.7179352194319
1998-07-04,548.8187541965829,645.7319539771986,326.1380252767842,571.6671705932285
1998-07-05,735.2532954223565,725.0791077071596,380.3147574842356,642.0106614068422
1998-07-06,583.1773535102383,738.3891172582615,311.17158707651197,609.8613271509383
1998-07-07,474.89767475108124,562.1020435477881,279.1624955777177,485.3121887075009
1998-07-08,1143.9787744316545,920.6171071006518,362.3634528168842,631.90927753776
1998-07-09,3610.7023619251586,2660.8156283901308,1804.2282724284191,1839.005872620174
1998-07-10,2180.8897655085757,3361.284595262304,816.7678952681356,2304.9549059357214
1998-07-11,1075.805381999004,1536.8989598039743,489.9433604673162,1066.7020024192025
1998-07-12,856.3479654560276,1047.6656346929135,429.24386075229984,768.0481354173814
1998-07-13,745.1508739338061,889.8236418520593,387.6470360085654,670.216492213504
1998-07-14,661.7099424810559,786.4586992411945,354.11896027149703,602.5668694467988
1998-07-15,595.6100173432583,705.9245536160312,326.3639738586302,548.7467081845364
1998-07-16,562.7279424491866,648.7913871252317,304.3929619669101,504.9389359852552
1998-07-17,511.68648126880004,610.4882355988798,283.2169072261411,468.8095693836333
1998-07-18,463.42084785897737,547.7098555765768,267.2732939246046,441.3063872854244
1998-07-19,427.7519109114955,505.62959248579375,250.4393306850257,413.69121216659465
1998-07-20,440.3213355175825,489.7289898888348,237.84455130557285,387.7214153112708
1998-07-21,401.38671744411516,481.2523923999319,225.73528376142036,369.64860571167577
1998-07-22,351.69939125177007,422.3065090075591,213.40227179534708,349.3999993366809
1998-07-23,329.30458750828814,387.3827143337963,202.94544125056782,330.3618367240103
1998-07-24,321.2413385386163,370.5271532855559,195.72091015022465,318.5707547046072
1998-07-25,298.35358064559034,354.10279889755003,185.84726358561207,305.1662670681277
1998-07-26,278.27335843614406,327.9960581284942,177.26074656433997,289.5904994582424
1998-07-27,263.7495808538376,309.80314893352056,169.59225968634345,276.6675147487433
1998-07-28,250.60026198089489,294.24132621014087,162.42615731528835,264.83597875165566
1998-07-29,238.4065961377336,279.898704716707,155.70019905382827,253.7816877300141
1998-07-30,227.0569453362039,266.5597600192066,149.36991338669708,243.4077967153001
1998-07-31,216.4630982609167,254.11551687302344,143.66247794912184,233.8190994585807
1998-08-01,206.54981322235017,242.47579703048615,137.96700266791834,224.77725082755893
1998-08-02,197.25223215210605,231.56300617262295,132.59843586204008,216.0003353161177
1998-08-03,188.51401776109364,221.31022067862256,127.51573922952697,207.727151709156
1998-08-04,180.28622048668234,211.65882074269328,122.68535850360071,199.88209781434557
1998-08-05,172.52607867864856,202.5579775493825,118.08804303471464,192.42365455658827
1998-08-06,165.19600704941146,193.96299645537815,113.70736887282331,185.3222556206481
1998-08-07,158.26277178983278,185.8344688563828,109.52848012796211,178.55202308418367
1998-08-08,151.69658848394567,178.1370887455434,105.53779557535805,172.0900179047536
1998-08-09,145.4711354380815,170.8396527134514,101.72342655823424,165.91580599124072
1998-08-10,139.56288735934905,163.91410333287314,98.07464443910318,160.01106372332865
1998-08-11,148.02201434985284,164.3602608049482,174.4603823363553,202.55144889671868
1998-08-12,135.54073229472803,163.64084667424677,108.67088440088624,220.22679964486431
1998-08-13,124.42240088499592,147.6752632730548,96.653461784617,168.73543442904003
1998-08-14,119.10514892616445,140.01181834924927,91.88396296373432,156.31820333670336
1998-08-15,114.46925127812071,134.44677312213352,87.76828355900534,149.48902554801538
1998-08-16,110.06363377372195,129.27740172209832,85.38195376096672,144.22884473147116
1998-08-17,106.39202827892413,124.5472646609508,83.27023911385729,140.19292435758672
1998-08-18,106.15108905195036,122.1613872827626,83.36298395043468,139.1187440300914
1998-08-19,104.93833742446968,121.30456572371408,87.68962784087493,142.89956371144342
1998-08-20,97.25963719916952,116.27467277477432,79.71142690737115,140.97948893540044
1998-08-21,91.19111091327048,107.7935091738119,75.49873118164626,131.33211270081082
1998-08-22,87.67081352762217,103.0446244257852,72.58481142034228,125.70488748117884
1998-08-23,84.46598874634572,99.23472166783836,69.88320662416672,121.05761105399188
1998-08-24,81.40205919450578,95.63771018640972,67.33981933670434,116.7061555713753
1998-08-25,78.81214213956542,92.33302849691854,65.06859957179798,112.7217346298334
1998-08-26,76.07233652750782,89.47785736395215,65.27412639004316,111.58214943154226
1998-08-27,73.16029378466348,86.07687311666227,62.223189982660685,109.83929503068028
1998-08-28,70.40045589110592,82.77541630545066,59.76821995715779,105.10928617570292
1998-08-29,67.90799795577057,79.80113177841437,57.72236753170107,101.35444303682316
1998-08-30,67.32586077436027,78.05730596926328,56.68153868333994,100.16729334941137
1998-08-31,69.77811462425083,78.83741092850472,67.66136287691,107.61758072234534
1998-09-01,63.61386725409035,76.86310494249398,58.43952017952638,109.75288407200829
1998-09-02,59.83989353374711,70.77719256315937,54.907204736702894,100.00816976824578
1998-09-03,72.41605712111495,77.34881401805617,67.43437816731402,114.283492884371
1998-09-04,62.40687190258839,78.40754550205007,57.007218105284124,116.6256223725034
1998-09-05,56.01718831298062,67.5176246525366,52.77015889260258,102.07508991916052
1998-09-06,53.81596565948569,63.84357112486902,50.42325249188096,96.6494541090486
1998-09-07,70.52389977794803,71.788290523941,56.2465030965242,104.9342650294404
1998-09-08,97.57394772324534,97.88954308271369,68.94714748821565,130.72431683423287
1998-09-09,138.36939992242125,138.2204921540626,66.67152864909649,146.61550120869327
1998-09-10,250.537307319546,230.05364479361887,74.70589313075733,172.0741795117352
1998-09-11,150.32735760460542,231.7921796327485,60.573143288709545,151.76567126924726
1998-09-12,106.5521213036809,142.16670765690384,55.90421296266169,120.4827740351521
1998-09-13,98.22943565910738,123.48039208515324,53.671963250658195,113.2675477441569
1998-09-14,92.5915504701064,116.0566039413852,51.61699986604823,108.14594793551716
1998-09-15,87.65168976481617,110.00688021907489,49.691556764818685,103.53065401677271
1998-09-16,117.71518405034813,122.5767752740049,56.603333535932464,114.52076305724134
1998-09-17,93.25402889747569,128.48760240399193,49.69963560266474,112.57055983121629
1998-09-18,76.45709149774493,99.40483153158334,46.57314199838876,98.91052771161546
1998-09-19,72.3452233951011,91.37601874691488,44.887871583756365,94.1136248218661
1998-09-20,69.17607111870207,87.24903254418118,43.30601054010377,90.47770769880758
1998-09-21,66.23054984625804,83.59287857026727,41.79970515240511,87.10360729919401
1998-09-22,71.79495065727156,84.44802358709092,42.86173208970976,88.18056871438002
1998-09-23,80.25530251172698,92.49033746767604,110.86241170353641,155.81769631050346
1998-09-24,67.61153543620523,90.91209978926936,56.19951738429663,168.0274010614415
1998-09-25,57.108883325316555,74.05330893174283,45.45010217617924,110.7023197959608
1998-09-26,54.41555169390997,68.91644765785033,42.45778465002467,98.75366253144688
1998-09-27,78.47282270600456,79.15617584652298,51.37753970989666,110.22578732357644
1998-09-28,247.26591670435886,220.5504709143936,194.37968006858983,363.61865532560574
1998-09-29,113.8471037747825,217.4938977501558,84.80698607045353,346.7334293419984
1998-09-30,77.33646825119416,117.27639689211637,63.41732351627791,168.27022354768008
1998-10-01,78.20576796307334,104.66119574906271,63.006331825557226,150.83025932790508
1998-10-02,75.78505273472763,104.5873194090248,56.52344938079688,146.9981867645377
1998-10-03,68.36294004971133,95.66304569803133,53.79030340126447,129.7242692591157
1998-10-04,61.39228345370399,87.87686802135278,50.45123780314397,118.49684073571127
1998-10-05,56.41758149374296,79.97124657316589,47.863967022945836,110.22591552974656
1998-10-06,53.671255631957436,75.55858250632221,45.73596834310158,104.10878494798372
